"","Peripartum cardiomyopathy (PPCM)","Hypertrophic cardiomyopathy (HCM)","Dilated cardiomyopathy (DCM)","Serous Ovarian Cancer Tumor","Dysplasia","Unknown","Insulin resistant","Major depression","Bipolar disorder","Schizophrenia","Cancer","AD","Early age-related maculopathy","Late non-exudative age-related maculopathy","Alzheimer's","AMD"
"KORKOLA_CHORIOCARCINOMA_DN",0.076908379394321,6.65154257240017e-06,1.40847540737845e-33,0.00548353347116497,0.0015009314694531,0.000100418312330709,1.27570105835817e-05,1.64572518189112e-06,4.82189265955416e-05,2.54011624668552e-06,4.91990741133329e-52,0.93225052354974,0.438470395043929,0.736467557765108,0.251390578880769,4.97264758228346e-16
"KORKOLA_EMBRYONAL_CARCINOMA_DN",0.047574930317193,7.56406454629375e-06,5.56994685064737e-31,0.00779199350714372,0.00502541381526187,3.85225295931469e-06,5.47237282398229e-05,1.67265871257536e-06,0.000105028280068843,3.5349186823015e-05,3.79890768473831e-50,0.964294342607574,0.790356878603663,0.720677442831672,0.225465654868026,2.05304827448402e-16
"KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN",0.500289773993323,0.000415326569481235,3.09137286487717e-25,2.29705101666479e-05,0.000268489011833919,0.0653290248728509,9.90925811631191e-06,0.0172648881372316,0.00165009092100471,0.00181993929921757,3.8735244633743e-28,0.0859092677015914,0.18961702695876,0.93170351378619,0.544158524074305,1.63463345840565e-19
"KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP",0.116753787916069,0.00322833093638201,6.76095605832607e-30,4.13608625969306e-05,0.331631971966086,0.323215171043941,0.000252439173057357,0.00107485667264599,0.00379693727032474,0.0763991374188322,2.83935192204563e-14,0.482713992244357,1.61618972915454e-06,5.03918291236473e-05,0.0267779709196995,5.69505041067823e-09
"KORKOLA_SEMINOMA_DN",0.047574930317193,7.56406454629375e-06,5.56994685064737e-31,0.00779199350714372,0.00502541381526187,3.85225295931469e-06,5.47237282398229e-05,1.67265871257536e-06,0.000105028280068843,3.5349186823015e-05,3.79890768473831e-50,0.964294342607574,0.790356878603663,0.720677442831672,0.225465654868026,2.05304827448402e-16
"KORKOLA_YOLK_SAC_TUMOR",0.0918340197666769,0.000935059920560714,3.45581103774873e-28,2.7377999980012e-07,0.000205600460034558,0.0243181090033291,8.99352901825372e-05,2.86713779619389e-05,0.00111978634693288,0.273810334624719,1.08143568810746e-20,0.000816717319543692,0.00171703199539245,6.87195716979413e-05,0.0984886746684293,8.7460072313716e-22
"KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",0.945929306660115,0.0346455675938476,1.48948844595654e-05,0.204954328216189,0.371609895592374,3.12313410400923e-09,0.0786771925147471,0.707999934647457,0.822713167609198,0.0174245962812814,0.0981984280576878,0.0228748939755857,0.00226369216105518,0.00881898711765962,0.000877078752118219,0.000490959623685571
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS",0.021322473048721,0.632619854509973,0.00108851393657908,0.0456855848621319,0.177023746874566,0.0133834583121903,0.0201048146500731,0.962656642043718,0.882094126623798,0.680783492408781,0.765346287233341,0.95042603664195,0.00514406437897774,0.00295865781793561,0.48865923672533,0.0170964817526905
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD",0.0363754730275858,0.164748248321605,0.193323352270387,0.028017299963453,0.0877768314083691,0.0114110460755969,0.0316267768143154,0.48821491709303,0.333845652417217,0.489203267879946,0.0013766135015235,0.719740903731618,0.00069598566256809,0.0017999149651399,0.517256432687881,0.565646730041678
"LA_MEN1_TARGETS",0.204911240937607,0.00163640461308526,9.33187640235618e-24,0.0369357360126944,0.116369579778501,0.763840615751066,0.00170471269693152,0.00113073628208413,0.0037914595411238,0.216675383264449,1.83023129720713e-26,0.0585537415273742,0.102572366947093,0.0385131160794069,0.338830154125007,4.33444862983241e-25
"LEE_NEURAL_CREST_STEM_CELL_DN",0.121571524208604,4.23268731364665e-05,7.95344009656635e-37,2.51319036211142e-07,7.56540527108936e-06,4.08305766876448e-06,8.23340355972976e-07,0.000135719806223804,5.39400058928727e-05,5.65116371340889e-08,2.45450678565688e-47,0.140036554796,0.000943560014156683,0.000132440776927431,0.971649493832581,1.6982323752486e-19
"LEE_TARGETS_OF_PTCH1_AND_SUFU_DN",0.917622576109033,0.00848998250011869,1.26448182077107e-20,0.0852013342150088,0.00129895667021074,9.72629323368488e-51,0.00036596159789808,0.230858354935828,0.059138202200512,6.99577599596497e-07,2.61264288234343e-29,0.464240383260577,1.68010379322899e-18,1.66659664532072e-15,0.393060029615273,6.98787777286366e-09
"LEIN_ASTROCYTE_MARKERS",0.338301968107319,0.00506338851427994,7.31472667735331e-19,0.460859516551689,0.996690557479665,0.000350801052932209,0.0499889761113033,0.1827458878307,0.143467986408737,0.176956090321563,1.22623891172537e-25,0.73364769249676,0.262110491789374,0.714211589497548,0.00664087952780794,9.13077990324637e-10
"LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES",0.963232392926636,0.0158751583775222,3.03324328988845e-19,0.25097413471424,0.00388434091164855,1.26945524055827e-26,0.00159276711942587,0.420617739811037,0.101897072044021,2.05357426790148e-07,9.56848082339452e-29,0.429440400296489,0.000209138363152309,1.80099502595659e-05,0.421774473403792,3.25141032662235e-07
"LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES",0.981110469847999,0.0394332952282462,1.27862413240632e-17,0.726729457955304,0.042085903072228,4.20424098046435e-06,0.00379347848565679,0.536510743217679,0.105531608172193,1.01513058338278e-06,1.33496044924408e-31,0.111598308386922,8.50548565150584e-07,1.0987184782305e-05,0.394737835414008,1.53944891821034e-06
"LEIN_NEURON_MARKERS",0.958858741127155,0.0246393302129265,5.86881304927996e-18,0.0593843348919055,0.000459842762109594,4.21191477702155e-14,0.000337060415571183,0.318547329057239,0.0775782132345278,1.96239520515116e-08,5.5133762812465e-27,0.394821367171767,3.51216394998733e-07,2.8099860222502e-07,0.289032951088078,4.24662056350143e-07
"LEIN_OLIGODENDROCYTE_MARKERS",0.979614915693012,0.0244820710268501,2.21168872747649e-13,0.912931314895947,0.0825748658828633,6.54980496469406e-09,0.104585266668046,0.91713755151521,0.147057476784547,0.000255497507111254,1.83063594939617e-11,0.39287295622004,0.0030940711048918,0.00646901201916644,0.0701540709829502,0.0280039213625726
"LEI_HOXC8_TARGETS_UP",0.049008963110645,0.000458567123650209,7.46617880020397e-23,7.2745188280625e-07,0.00117268641928673,0.327454435818148,1.53722043828563e-05,0.000818869631844518,6.99510132120835e-05,0.000157708016498328,2.12824898756094e-15,0.00371895916939011,7.20051152943647e-07,2.00958802730686e-05,0.907544703905092,5.82929007672807e-07
"LE_NEURONAL_DIFFERENTIATION_UP",0.898160966710984,0.0213893737026536,7.96071234478204e-19,0.237701182452539,0.00455380066831405,1.32260691916256e-16,0.000970190229713868,0.219868339777483,0.0433196661763667,2.22284971974402e-07,1.83110872024364e-33,0.460293639103533,0.000405349732869065,0.0010836672415061,0.215742973623056,4.01950618484898e-09
"LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN",0.107957460510094,1.23086302970087e-05,6.88024474401283e-53,1.14541050671924e-25,3.92582991069268e-13,3.76135007525863e-08,1.43928836020164e-14,8.81133291323975e-05,9.72599403760203e-06,4.93285255950739e-08,1.06363585106554e-12,0.00231379311994013,5.42014049755285e-11,0.000202790049490737,0.00929339874623301,3.10290613682209e-06
"LIU_IL13_MEMORY_MODEL_DN",0.147188247993287,0.000549458384205951,2.76001195273332e-27,0.000140369935643662,0.0432803133720714,0.933916016678858,0.000900862058422811,1.03753727824455e-05,0.000163337051582838,0.000752175462037794,2.92873057153101e-30,0.0117381483297795,0.252625607394631,0.0699903395252654,0.536624961414621,1.85938534187907e-19
"LIU_IL13_MEMORY_MODEL_UP",0.442311883331707,0.0279685666301307,9.89571078899044e-20,0.0408811746316233,0.0102007958834447,0.445806223356441,0.00342247413179129,0.269131856853299,0.0382393751216191,9.37008353128064e-05,5.63703607193941e-19,0.0194152084566022,0.555837186549974,0.605446894089541,0.920790762090725,8.27212662772987e-06
"LI_CISPLATIN_RESISTANCE_UP",0.330399637593406,0.00324224135052491,5.08390726387414e-20,0.284659914181142,0.751767311777417,0.13950821745364,0.0130418044502123,0.00422302484339906,0.0149789375743711,0.643469775598922,1.48838141339362e-23,0.0331259404961798,0.0025262669160719,0.000835588020018421,0.689178654451376,7.51943218204728e-16
"LOPES_METHYLATED_IN_COLON_CANCER_UP",0.635842610296369,0.00120486746561798,1.21300788696077e-25,0.0096274563428274,4.58223829384672e-05,0.000108347686960641,1.42658441473401e-05,0.0442651649524706,0.00623434169782042,6.784850094784e-11,1.46237686393103e-36,0.521137674135871,0.000958597704739982,2.87215375853321e-05,0.719731418810459,2.30186465730284e-10
"LOPEZ_EPITHELIOID_MESOTHELIOMA",0.0612365260713493,1.65660323575939e-05,5.72328359359021e-57,3.47229367812495e-24,2.92979735980018e-15,5.17522562749074e-07,9.39054107638743e-14,6.21291164746615e-06,1.75571650829454e-06,2.39660210657305e-14,7.80972318152144e-35,0.0527001654612963,8.82158171494233e-06,0.000556727003428868,2.64389150171446e-05,2.64958407565113e-22
"LUCAS_HNF4A_TARGETS_DN",0.652944505377348,0.0108528883788679,2.48678109008478e-18,0.169350965074381,0.445873657619367,0.216993295010189,0.0113360106963887,0.0613182725403896,0.016156320487369,0.542866327028642,1.30600995532174e-12,0.0927706912131278,0.37855028963703,0.0447760489153541,0.00999899412234306,0.000353030318688363
"LU_AGING_BRAIN_DN",0.895489092222756,0.0506665274970184,2.77765678821679e-14,0.849622784636086,0.0261752443355558,3.17516856429940e-09,0.00676463518138656,0.589245926597762,0.151121109930744,4.87771560752002e-05,8.05287144643519e-25,0.556463955202485,2.88868268885337e-07,4.45941758428397e-54,0.177965310843352,5.36983234729794e-07
"MAINA_HYPOXIA_VHL_TARGETS_UP",0.0425998675311695,0.00012674308705419,1.08767765076099e-37,1.79833325576348e-14,6.07162843718392e-06,0.708365728555948,5.21530033374682e-09,4.68431076861448e-08,3.46557259625706e-08,9.3394051704715e-05,7.4373785206932e-15,0.000970196721262102,1.78957270800576e-05,0.000627583792576403,3.52028812628332e-05,8.11669627311025e-10
"MAINA_VHL_TARGETS_DN",0.175087718774224,7.01986700075906e-05,1.65274062543898e-39,1.62115476119935e-15,1.27099544402413e-08,4.21169066310056e-06,7.87963520300776e-10,3.64139946105787e-07,1.91578181384004e-07,5.89166687003053e-08,9.83114133404001e-31,0.0213136572888278,0.00467775450082808,4.72975361703553e-05,2.11134662800871e-05,2.75293752174574e-23
"MARTIN_NFKB_TARGETS_DN",0.867140115447395,0.037425117555027,8.45371347463899e-16,0.0365106656411261,0.00322681753023055,1.56651487743981e-07,0.000741618169611194,0.861180619303174,0.137514004740429,3.10315821895713e-06,3.39900440070921e-13,0.643259995936226,0.0237471848353796,0.126272842449212,0.935547454924808,0.0094597936288916
"MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN",0.49576899072921,0.000856697565886222,2.71151445332379e-26,0.0212758390369197,0.000759269603793846,0.00020376150101827,6.90587492697633e-05,0.0145623430623948,0.00264484422335058,1.71336922866476e-08,3.05117905572586e-44,0.457463735272633,0.0126512834459769,0.10961723698927,0.077257125713601,4.1656094687391e-16
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN",0.804766509021761,0.00349667056906186,8.93666798826439e-25,1.50639278863152e-11,1.3764491032504e-09,8.45169292543864e-07,2.91880940521397e-07,0.00364447831697723,0.000146105135212889,0.0041774859460915,4.36697517517579e-10,4.35885554836793e-07,0.195770674620744,0.0375178930849635,0.00467784458442953,1.30016112168091e-06
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP",0.411003751998552,0.00451916843604134,3.51033924332829e-15,0.216899781267374,0.299355302453563,1.36186035288596e-07,0.104581223541157,0.104385438523796,0.0877029004090859,0.33410431769547,1.01308948607953e-21,0.00149019669340666,0.0402744788670248,0.0139914631691899,0.288794380295838,2.26339596708929e-13
"MATZUK_FERTILIZATION",0.301986209252146,0.0239479194589399,2.36724593373569e-13,0.628155587794259,0.441105373524267,0.00531444488436716,0.022622150965043,0.196970754485965,0.0659949970488554,0.943644850601657,3.66146364982905e-06,7.39639567325276e-05,0.183927389873156,0.0725023342080962,0.0890596631873889,0.00542197466405586
"MCBRYAN_TERMINAL_END_BUD_DN",0.195881197605203,0.133352459331734,5.98157059290474e-06,2.59739998498568e-08,0.0216865750136753,0.00496237123868849,0.0125364748820062,0.0925072774965222,0.230125870690132,0.422654469936306,0.330882782254228,0.575371779708957,0.359775328120722,0.0422185597460701,0.538595528313101,3.97958701708523e-06
"MCCABE_HOXC6_TARGETS_DN",0.716331926714922,0.00178499904533174,1.68287235497165e-23,0.379401103000518,0.0551614876755554,0.0140849005668034,0.00185842196179543,0.0224614086004996,0.00532115343082835,0.000471079645884769,4.02707892387773e-39,0.0579904262914812,0.000689050317818663,2.06209196999784e-05,0.0762766628611821,2.71285940128387e-22
"MCCABE_HOXC6_TARGETS_UP",0.111490349060085,1.44927891551368e-06,7.26711701372563e-35,1.4353883778275e-15,1.03811511613262e-07,7.83830420743472e-05,1.1308083051784e-08,1.20796004332573e-07,3.3303530427803e-05,1.52635210455635e-07,1.1778059457392e-43,0.124294180867939,0.0231106907658232,0.388560062223725,0.301959613487009,1.03826486079989e-20
"MCCLUNG_COCAINE_REWARD_5D",0.975878162239902,0.0238220784811549,2.25238345461047e-17,0.312685858469579,0.00439232304314292,1.17467409081165e-07,0.00277151833506688,0.332641586989886,0.0597776890286714,3.95452985146445e-06,8.18032858232431e-30,0.335719490374147,0.00382568111630494,0.00492703751087645,0.595755289183693,2.83640315083059e-08
"MCCLUNG_CREB1_TARGETS_UP",0.713140741206649,0.00679632008746981,1.06146354367145e-22,0.0210585078164468,0.000176295780281976,1.69658047432501e-08,0.000125960696549411,0.077415721215368,0.00987305091200451,1.39401024626797e-07,4.01088196885094e-30,0.787621215682568,7.13996151503315e-09,6.61485848018598e-08,0.557279584468463,2.41356362026869e-11
"MCCLUNG_DELTA_FOSB_TARGETS_2WK",0.934011552263163,0.00993479550854749,1.10050026696815e-20,0.0225588380495396,0.00042704993663747,4.56935788918733e-09,0.000416530019919135,0.21815247110867,0.0351933239535113,4.29756898572795e-08,5.41299316464659e-28,0.526763817584648,4.22403553350318e-13,1.37902414337533e-15,0.267548340611736,4.12792665459016e-08
"MCCLUNG_DELTA_FOSB_TARGETS_8WK",0.933307572559052,0.0182106769110164,2.90638966621878e-18,0.25547114228032,0.00551411470038398,6.31814225862078e-05,0.00156308858756154,0.401572328959155,0.047393866706283,2.29151858643779e-06,2.24799616634782e-26,0.867103499935928,0.0041899499917285,0.00538634940423419,0.180234417361116,1.46660050965091e-07
"MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN",0.399086042731128,0.00797916138525295,5.67910646279949e-30,1.26778317242893e-08,0.0138917711993844,3.38706580399153e-08,5.64882677477162e-05,0.0428247148940787,0.00386775438624539,0.287315139465469,1.79349154579404e-06,0.0758194293262096,3.66519010706221e-05,0.00111139275560558,1.45436775649579e-06,0.195616512737661
"MCLACHLAN_DENTAL_CARIES_DN",0.524507201923861,0.00291687706324997,8.39363783486939e-24,0.229529654842681,0.0303575028230459,0.00265401293246186,0.00092422696400922,0.0225033852485645,0.0105062310450318,0.00014669360186984,9.73806812538182e-40,0.407380266172658,0.00711445965336899,0.0293549371518141,0.160174757734462,1.02594236601589e-13
"MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN",0.488977004676399,0.00213564936602675,9.88366427546137e-24,0.0514347504427807,0.0690569253977622,0.319148740584028,0.00107060887488323,0.0254797561667324,0.00706180198591583,0.0256467741389592,4.16308295859499e-26,0.0472241107876108,0.00527660352057287,0.000962221145330372,0.76421409468402,1.49840103285796e-17
"MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT",0.250662777632378,0.00465315952433198,6.89838764212423e-14,0.00151633240607646,0.225008899337503,4.74575218285718e-09,0.396711039678233,0.0782481285174502,0.0804761944917126,0.654017588057527,2.53849749374053e-32,0.551190312034991,0.0012056254647075,0.000458520189295435,0.00508022840642781,1.32639515478146e-16
"MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD",0.302306274541607,0.0205548076945933,2.24075734631203e-09,1.66931952680109e-05,0.097946311419705,1.14925456865257e-07,0.796454448368131,0.271483149488464,0.272663354918633,0.830824483628632,1.43835699152795e-26,0.963166847754853,0.0156152566866837,0.00402738170012356,0.00107527436180067,1.12061335453372e-15
"MEISSNER_BRAIN_HCP_WITH_H3K4ME2",0.725935266714792,0.0325746154702528,5.16952133372434e-20,0.0884550427287607,0.00116583514265321,6.73601772805419e-14,0.000602537710316585,0.55736324635163,0.0784934375064067,8.99065561750204e-07,8.82889337252196e-25,0.276711254013346,2.25291996683322e-09,0.000117970017416168,0.141208748503432,2.19493439054309e-07
"MEISSNER_NPC_HCP_WITH_H3K27ME3",0.465807715469078,0.000281193102969738,8.60217125749852e-35,6.58708737839087e-07,3.97278368040345e-07,1.12861581634643e-08,1.3696569521863e-08,0.00412282973781616,9.5798160490563e-05,3.9038863198274e-12,6.57821417006817e-34,0.187778326764603,0.00294901838402533,0.141042224892626,0.00227814463258304,1.90508306902309e-18
"MEISSNER_NPC_HCP_WITH_H3K4ME2",0.810052671663027,0.0142775986919373,1.04550009237331e-19,0.765591526664299,0.132427118083561,0.233203151351185,0.0158443586612223,0.380741941764757,0.084248683995914,0.00651025157996443,2.1840732232285e-24,0.128373930429935,0.102181013732638,0.221855268815562,0.977259545002868,4.19376720012819e-09
"MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3",0.987874389371775,0.00937328976678427,2.06500996367505e-22,0.0814902710972236,0.00110441590083046,7.02746269498969e-12,0.000568372977743983,0.261423949055655,0.0460538169441796,4.27266655150533e-08,6.18593649009333e-32,0.941602021652151,0.00325041966516564,0.00922729982676487,0.746357855911372,1.53492575014387e-09
"MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",0.744512220204892,0.00288613416016572,2.27824551277513e-25,0.0409075643956354,0.00124756986344385,4.59440983051375e-08,0.000312047358422586,0.106299978863606,0.0119320974569757,4.11005099967966e-07,4.89390095575223e-34,0.784107132254994,0.00134230778179678,0.00324550759243657,0.876770315383693,1.49785938228352e-11
"MIKI_COEXPRESSED_WITH_CYP19A1",0.225164037695097,7.67234333639192e-05,6.84874959177247e-33,1.82959191346348e-18,1.61862741467807e-09,7.75198234989968e-05,1.52034662300323e-09,1.36210161763198e-05,1.34581844075699e-05,4.24310531935747e-08,2.50450417874659e-26,0.01806599390379,0.0602563695549998,0.148463416553997,0.877404664921289,1.44218873919871e-22
"MIKKELSEN_DEDIFFERENTIATED_STATE_UP",0.218844977117121,2.96450176088007e-05,5.13311676091657e-37,1.29063167203373e-16,2.31722104389819e-05,7.17658306840568e-05,2.183585512468e-09,1.45250862647729e-05,0.000135405573190399,2.71741641318791e-05,3.48415537414046e-16,0.347808187615711,0.0123413059525496,0.0563471629639385,0.83117599679481,6.17830141133912e-12
"MIKKELSEN_ES_HCP_WITH_H3K27ME3",0.968446405234071,0.00548580467050439,1.62591783870554e-20,0.915910748701933,0.0429141049127466,0.00851205531213642,0.00985545476058419,0.184229053202025,0.0504660695487432,1.22165814819255e-05,7.0630183425165e-47,0.148964868001939,0.0337144742057991,0.11477604531249,0.0601521560666968,6.6198918734517e-13
"MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED",0.402625696568485,0.000110227842390533,1.05888981563229e-32,0.000927983259852351,2.80186547238001e-06,1.13455582513945e-06,9.46521977860396e-06,0.00055655603222766,0.00102783594115609,9.29268511894045e-12,5.96975761189883e-51,0.648946744663739,3.44759394234797e-06,1.55419004452501e-07,0.0699199622507484,7.27985394475357e-13
"MIKKELSEN_ES_ICP_WITH_H3K27ME3",0.974857000352839,0.0163219616477261,1.74778976378997e-15,0.23664444056078,0.00115640706777599,4.96164548301849e-07,0.0110372946484017,0.434266202449772,0.155943125125318,0.000264327088597999,1.04032103472415e-21,0.635015545906295,0.206696812162028,0.620488035352766,0.0378183149339721,1.10482663079154e-10
"MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3",0.273364646702985,0.000739227618914301,7.48290494923896e-31,2.56941797733915e-05,3.44866706031254e-08,7.64863418050811e-12,9.70075779026155e-09,0.0118453611600184,0.000279590597155604,2.22372704027652e-11,5.24398346428614e-38,0.442784331267213,0.000346395057631372,0.0280092117127373,0.0339040563623677,0.000551411653866063
"MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED",0.615612841627323,0.0025802569115543,7.96224136637612e-19,0.0992419574910287,0.0342932248243077,0.00137436007966325,0.00291264160020264,0.0972578201678388,0.0459843877886118,0.221898351839319,4.38743581258496e-17,0.029017978213454,0.0160457892998252,0.00825579027826841,0.00372865632260999,1.06030543790819e-14
"MIKKELSEN_IPS_ICP_WITH_H3K27ME3",0.730428619809335,0.00024508737557368,1.66496203314836e-33,4.81482335581115e-06,8.72599898297218e-08,1.39527728686475e-19,1.17489444841078e-07,0.000952109846909737,0.000307923133688624,1.68110101254846e-11,2.31228612791016e-47,0.990511744255229,0.011209194493335,0.0712322628322924,0.987126094324138,5.00038216475634e-22
"MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3",0.997769550061149,0.014280220622603,2.99539481320849e-18,0.336193754443587,0.00862578405184859,0.00104403433847267,0.0014727173618716,0.258945108083134,0.159274495252137,6.96501839523628e-05,4.66824937102799e-29,0.45849461344714,2.10413801274117e-12,3.15638566779685e-11,0.41857054357277,1.721003131518e-06
"MIKKELSEN_IPS_WITH_HCP_H3K27ME3",0.789133838908924,0.0237424738988881,2.50284112576996e-18,0.264220617732009,0.001901760548393,8.48122068019747e-10,0.00324567642322296,0.322466289561184,0.113796720102111,6.05942137167632e-08,2.76739356777604e-33,0.583459813692371,6.5785956646304e-05,4.31060015254115e-05,0.212262228983501,2.45106767765686e-08
"MIKKELSEN_MCV6_HCP_WITH_H3K27ME3",0.997345886060277,0.014905925749431,1.85207182867498e-20,0.169317507747008,0.00337939464371828,2.23620677613822e-15,0.00150019383140543,0.381829247129244,0.0897048228770215,1.42293421975877e-07,1.40745583593519e-30,0.770120047428798,0.000554940741940874,0.0011528005528252,0.413545360307341,6.89701810375596e-08
"MIKKELSEN_MCV6_ICP_WITH_H3K27ME3",0.311076313388169,0.000772296212787681,2.51855954896022e-24,0.00630540142014268,0.000859842733213259,0.152047247107553,0.000520678847581566,0.00437791436377095,0.00400084649845793,5.48449458517627e-05,1.5385661436626e-33,0.87297678268925,0.0203028150556625,0.0353434146291863,0.0975788528172288,1.85232900985446e-12
"MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.852524772085291,0.000302947184055375,3.43623405751146e-28,0.000720381772736046,2.5896720673922e-06,4.33828589210492e-08,1.38851428661892e-05,0.00692867406519234,0.00342865636671202,1.22436902993349e-08,9.47467611974005e-43,0.692324743252203,0.0556823402270183,0.0400599253943634,0.296106350505516,4.21892311525914e-22
"MIKKELSEN_MEF_HCP_WITH_H3K27ME3",0.957466711628983,0.00863628020792649,1.95435521998127e-23,0.0150350702475594,0.000112027887836098,2.33223832325185e-16,0.000106494085513673,0.196579086255546,0.0330157551027727,2.97602320700216e-10,2.54444140411003e-32,0.583375796398812,8.03707988609549e-06,7.8717304405631e-05,0.595968530333414,8.50852980863901e-09
"MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",0.522403363969293,0.000483218715287461,3.41871571753239e-34,6.74352003699872e-05,1.35092249444922e-06,2.20600852284357e-23,7.092082024259e-07,0.00386176892753372,0.000731851475714666,1.60341260446618e-12,2.25485989797848e-45,0.461559255860544,5.64807469539839e-06,3.43212814939414e-05,0.900448846257512,5.65295435176206e-14
"MIKKELSEN_MEF_ICP_WITH_H3K27ME3",0.393965553895695,7.42975293387941e-05,3.58351906485501e-37,2.05300769764961e-05,7.97457324257521e-08,1.59675622348745e-05,1.11705652244893e-06,0.000895783656924658,0.000269432666177703,8.65465007728962e-13,1.61749724450255e-49,0.584003278511225,0.248153768379205,0.352478759920039,0.23226652278824,3.79126033770036e-16
"MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.768937408294884,0.0017522268990931,1.06431295763112e-25,0.0333317473766431,0.00114320733921341,7.01546138660495e-09,7.82409373229641e-05,0.0346157307117057,0.00799596167441211,2.18935618435238e-08,2.23334691420577e-40,0.398169278286042,0.0285742122305299,0.049413969488147,0.260168787180365,1.14516225198802e-12
"MIKKELSEN_NPC_HCP_WITH_H3K27ME3",0.927051134041395,0.00570677832814689,2.69586712376132e-25,0.0160190297204051,0.000190982434004126,8.30347502341143e-14,7.71619837090853e-05,0.163926660142238,0.021620126674916,1.19801827471905e-09,2.04412522147608e-34,0.899341013174585,0.0704293184918814,0.323833475534283,0.877184946216536,4.18160366527213e-11
"MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",0.642911509386044,0.00272842265871508,1.65503149053126e-25,0.0386627869546745,0.000973712045848185,4.3447067264161e-07,0.000326419060456646,0.0882853196968179,0.0106601245848098,8.73149616607661e-07,1.24943150479906e-35,0.822150990867643,0.000690753498749751,0.0023275881531924,0.713431958367023,2.8718409513399e-12
"MIKKELSEN_NPC_WITH_LCP_H3K27ME3",0.038357613628325,1.64457957430063e-06,9.45996109555956e-37,3.90423441075202e-07,2.42477966074467e-06,0.457685534509049,1.48228453989976e-06,9.01787633738736e-11,1.08236259271132e-05,5.39594397500954e-06,1.19284328503881e-56,0.869024461554111,0.103608526211574,0.638473364603698,0.0581479388993944,8.95812976668268e-15
"MODY_HIPPOCAMPUS_POSTNATAL",0.975902067859554,0.0492910833938456,1.67311331213494e-13,0.60440926438678,0.0267607226483182,0.000217560794750145,0.00684768373729275,0.616830821581185,0.167870455010961,0.000268680089636803,6.49600504740187e-17,0.718264946056327,0.00309463799583297,0.00375571528131826,0.629635928993575,3.96341293066908e-06
"MOHANKUMAR_HOXA1_TARGETS_DN",0.237329893904905,9.84284066021796e-05,1.47693463444057e-34,3.50236045642583e-07,2.37292761469006e-06,8.80014568721443e-09,1.24133995776226e-06,0.000211047607544115,2.20782130160237e-05,2.6145789517542e-06,2.19467613974547e-32,0.00168957975598328,0.0184980568127286,0.00308101210510921,0.0112716887658306,2.89610130039145e-24
"MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN",0.130708529764215,7.49056282771099e-05,2.56682089766122e-34,2.58026399381914e-08,3.59102971116528e-06,0.00641760013387711,1.59057452028433e-07,0.000146187862295719,0.000131308088058449,1.8187670634764e-05,7.61827560463964e-28,0.000195234631573464,0.0498943174999031,0.0243065461586338,0.389313482973894,4.79003589854731e-21
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12",0.321834459029807,0.00135574338423503,3.11677831215951e-20,3.21463927965457e-06,0.00980642990969736,0.0110941510154558,0.000851068057662003,0.00771204176459731,0.00457585788453329,0.0209633439404945,1.47443828589475e-18,3.34789017168691e-05,0.00690682586887271,0.0204725937758978,0.102443174459215,8.16291241435888e-15
