"","Peripartum cardiomyopathy (PPCM)","Hypertrophic cardiomyopathy (HCM)","Dilated cardiomyopathy (DCM)","Serous Ovarian Cancer Tumor","Dysplasia","Unknown","Insulin resistant","Major depression","Bipolar disorder","Schizophrenia","Cancer","AD","Early age-related maculopathy","Late non-exudative age-related maculopathy","Alzheimer's","AMD"
"KORKOLA_YOLK_SAC_TUMOR",-0.724434947536782,-0.748980083153881,-1.01412401215122,-0.377873131424383,-0.246892385995476,-0.158629725104912,-0.555143397692958,-0.448467604831913,-0.44050867150795,-0.084094983075691,-0.41582621509307,0.201993624057818,0.531569663670889,0.663383424734318,0.126239198585998,0.272001798680587
"KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",0.0356583196041966,-0.485909572691653,-0.468761356057055,-0.103918941799168,-0.100360998018247,-0.206563548296999,-0.270575576544023,-0.0546470904525704,-0.0354790755950551,0.404420157212277,0.101250013615868,0.254721358238748,-0.233827740707561,-0.226974636573686,-0.235910667112553,0.130313614066546
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS",-1.05720987885053,0.123168931592693,0.390104358979303,0.258701974415813,0.244424031326474,1.06517066612968,0.408242744736532,-0.00806948198913204,-0.0292511980020902,0.0607189446908434,0.0207179052554101,-0.00936045755098824,1.085578559358,1.45228924733944,-0.141871294994406,-0.199109380559652
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD",-1.10689615312041,-0.330138966418064,-0.138397602872207,0.310728877685245,0.324177346533077,1.5121809982341,0.365923408955507,-0.119063786012537,-0.187213425895682,0.122526780532899,-0.248380186116655,0.068502449487954,1.70824668063219,2.14154097288136,-0.168893583384753,-0.0623959050086098
"LA_MEN1_TARGETS",-0.538397124485916,-0.653640684243364,-0.858440367894262,-0.137205941330119,-0.14963424562804,0.0163959817248998,-0.412158619101167,-0.331529658348391,-0.35690502305151,-0.0998284719064229,-0.425582869841509,0.0899846745899771,0.117019034741941,0.276783933846133,-0.0749684367125525,0.266324104589258
"LEE_NEURAL_CREST_STEM_CELL_DN",-0.580277727275993,-0.716411746011138,-0.872684589913113,-0.325161633468216,-0.441457502014922,-0.378779881687369,-0.5209741513198,-0.363815008189121,-0.440298637582154,-0.432690823900412,-0.524405333108456,-0.077313228011664,-0.181917102505573,-0.137379417305985,-0.00241184104220515,0.301288807633701
"LEE_TARGETS_OF_PTCH1_AND_SUFU_DN",-0.0918216701765768,-0.891935883934692,-1.20941241345134,-0.308597925092207,-0.624097754198309,-0.93172509485797,-0.790466594515733,-0.264319598260617,-0.425312294790915,-0.697027743049862,-0.747056261845192,-0.0969891204063886,-0.875206518463068,-0.854524149912669,-0.148070954447214,0.405532297252921
"LEIN_ASTROCYTE_MARKERS",-0.442770903825269,-0.653349476155932,-0.858509867955208,0.0653470875989761,0.000436485478319426,0.265069062119663,-0.316130081741808,-0.174620449766668,-0.2186117890267,-0.129621213671523,-0.469425315488385,-0.0212993565690756,-0.0968410688790389,0.0323687635740617,-0.266314372080217,0.235678636358021
"LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES",-0.064438100534165,-1.22758258597318,-1.7650766702329,-0.321833526390928,-0.814881072835134,-1.2395943631641,-1.04345168579764,-0.279296082629947,-0.570963110693349,-1.09565024097312,-1.09343737268936,-0.136756532039415,-1.12720074171565,-1.04604292177312,-0.193456364155416,0.499374750078625
"LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES",0.0190825742214988,-0.613014333111249,-0.96587473526909,-0.0560940046287941,-0.352826120017122,-0.471186669246674,-0.568312981379358,-0.128011852304102,-0.331179646084872,-0.676934699886259,-0.707622196474158,-0.212040758540485,-1.02486138670598,-0.960871929279724,-0.139666847694121,0.318590655363401
"LEIN_NEURON_MARKERS",0.057117938037095,-0.867063198924436,-1.23445947604962,-0.431777797230287,-0.856350792312995,-1.2547011974038,-0.929412579320466,-0.269464906907427,-0.4844083198706,-0.969860402111401,-0.831245013585968,-0.145901871472803,-1.40413264882894,-1.30013809861696,-0.243264419048339,0.471135976850416
"LEIN_OLIGODENDROCYTE_MARKERS",-0.0123184856961576,-0.432310596186372,-0.579012906266046,0.0137329154194283,-0.255490057665723,-0.431461647064721,-0.265120831308614,0.0165673008662148,-0.212154826092831,-0.345415008551553,-0.302699991751682,-0.0627513635245309,-0.286609099202315,-0.288324366046533,-0.203581258411369,0.112357906352811
"LEI_HOXC8_TARGETS_UP",-0.897587956605638,-0.894739903869266,-0.977589661248431,-0.385017084515173,-0.498659204708126,-0.0996792040148673,-0.821658148615158,-0.501402108235466,-0.663539367017199,-0.480537101746225,-0.437233516222029,0.287491788879572,1.30289030266077,1.31931940644914,0.016044705251363,0.256177532918536
"LE_NEURONAL_DIFFERENTIATION_UP",-0.158920942024636,-0.942988198077815,-1.38839858422673,-0.253728518325149,-0.676662804479066,-0.987069512917869,-0.870988672690752,-0.336671186673115,-0.565816246654793,-0.942026426970244,-0.991706130144796,-0.117774470834871,-1.24540298460823,-0.875751422980877,-0.294138104639464,0.499497939823967
"LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN",-0.621731266441358,-0.837152136679934,-1.06407535874288,-0.658130760874353,-0.621125987851547,-0.649730272365585,-0.841508902472959,-0.476893993125843,-0.57155611568505,-0.507398423363065,-0.351971142671368,0.284070221795573,1.41513596182008,1.26903406804596,0.277889001790837,0.19606049088797
"LIU_IL13_MEMORY_MODEL_DN",-1.07144973630301,-0.931864124371363,-1.20087278937427,-0.336301971639384,-0.260896376301292,-0.0128781843534203,-0.587583808975392,-0.625802655571644,-0.642617559637566,-0.400359420369606,-0.666334633005945,0.203100761591906,0.100721151229567,0.336058301093217,-0.0835269063661155,0.393339832742618
"LIU_IL13_MEMORY_MODEL_UP",-0.369742574446424,-0.458282186010056,-0.696671656735192,-0.174624471222353,-0.348278158739557,-0.0667353731227669,-0.457826411530625,-0.14342371685764,-0.294258085821267,-0.438552294756524,-0.380480931419014,0.157013016752158,-0.0658508454744364,-0.0467546135791972,0.0110702299205672,0.1565346382513
"LI_CISPLATIN_RESISTANCE_UP",-0.598500126384673,-0.932200916528052,-1.22747613435684,-0.11496406452818,-0.0387463096727849,0.128694205602006,-0.498047769176695,-0.429209024797903,-0.419364273418268,-0.0491515539547969,-0.588618924651396,0.111864512441473,0.443607746012609,0.520560595314494,0.0299108840690874,0.259754784406101
"LOPES_METHYLATED_IN_COLON_CANCER_UP",-0.30006886375313,-0.721381408778261,-0.843253546193903,-0.28010041552015,-0.525113201548339,-0.626126750305251,-0.598652901061812,-0.2917282614584,-0.409480922207109,-0.6972060555038,-0.567414789018568,0.0544565198364384,0.17995436955861,0.245820207442623,-0.0367127486307885,0.251915737586448
"LOPEZ_EPITHELIOID_MESOTHELIOMA",-0.825603072705058,-1.14281428816425,-1.51566123333769,-0.99898397502477,-0.913463514723472,-1.00065817345579,-1.10745779482374,-0.739555724698953,-0.800113545972293,-0.871847946032219,-0.690584788518128,0.174749804379066,1.13956450979223,0.935530096448518,0.35210694830395,0.388397108396051
"LUCAS_HNF4A_TARGETS_DN",-0.198624775167432,-0.756930822071831,-1.02751144737964,-0.127046453769194,-0.105687180045929,0.140308339342461,-0.492598682046998,-0.277658433023904,-0.394520810695207,-0.0721616588992799,-0.386081045631079,0.113120827027998,0.122807346176296,0.423182833787999,0.309516206474219,0.158188967326787
"LU_AGING_BRAIN_DN",0.0880228936948173,-0.464111419373011,-0.666748086018142,-0.0224894856420228,-0.330060929633109,-0.477399372789545,-0.429075184891144,-0.0848569200922222,-0.236467681506695,-0.440098990157114,-0.471882841897711,-0.0526969684197365,-0.528236371717807,-0.539704318193424,-0.172158679647066,0.23540700266347
"MAINA_HYPOXIA_VHL_TARGETS_UP",-0.841232077845322,-1.0559078691864,-1.22932816596623,-0.771800842263458,-0.516043959015287,0.104963033437486,-0.852228996593548,-0.725569067740164,-0.798954669110828,-0.43363851420444,-0.427967877190772,0.325327492437597,0.68119420028705,0.922141799574214,0.506913425383093,0.279158742084936
"MAINA_VHL_TARGETS_DN",-0.944285294802339,-1.17766204720585,-1.52488917877201,-0.724985753431903,-0.668829811833411,-0.516090603374956,-0.962029917712599,-0.712032451874436,-0.816482281718805,-0.615660976982482,-0.696837272909367,0.168033938932312,0.352405322871959,0.375987542907519,0.488633030936446,0.354258586846159
"MARTIN_NFKB_TARGETS_DN",0.116121854950271,-0.461399394143367,-0.724985569366176,-0.314628818129048,-0.498198569955342,-0.936038459068148,-0.606957290936045,-0.0308862528342004,-0.261880352018915,-0.56067135747263,-0.347472852937782,0.0388323728625748,-0.605200901668346,-0.280227409920093,-0.0093646972273147,0.116272034172819
"MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN",-0.344342200447421,-0.688254104511326,-0.862168744540083,-0.207285460539736,-0.407409223732897,-0.393463818722349,-0.561976943370555,-0.319384914476489,-0.410753371878667,-0.563044767927833,-0.589319199887373,-0.0526148069047769,-0.290264583077382,-0.168442581644204,-0.189882574627726,0.336612980667745
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN",-0.105295596795887,-0.644151879426388,-0.914422224778302,-0.535845675337109,-0.503468166943988,-0.546224973919029,-0.611994518037337,-0.338334848759183,-0.441651306349036,-0.24616286313363,-0.287305826742207,0.369118716828023,0.366146150315431,0.72250781175227,0.302752430703089,0.176124034142521
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP",-0.55405169160686,-0.965307039276699,-1.12808136658052,0.144098371231255,0.160270747822306,0.519133811970741,-0.333970365977159,-0.26901811808683,-0.320872520720979,0.12742651177835,-0.618783861570086,0.202116821723854,0.404520322139647,0.468377621605398,-0.104909194298163,0.254423392440609
"MATZUK_FERTILIZATION",-0.56181007463497,-0.694731880110496,-0.868791773915637,0.0358366894065023,-0.174614324617674,0.352715375793337,-0.604013063253404,-0.229222025827627,-0.415874450718768,-0.0120590464561339,-0.285787976978041,0.242507075429499,0.295852706854616,0.515818667589869,0.290654719575289,0.133092669324445
"MCBRYAN_TERMINAL_END_BUD_DN",-0.650180795139148,0.410057245927287,0.528116036918143,0.593437364793446,0.345917518946175,0.767679653908719,0.437023329412858,0.221162004576698,0.218045636971474,0.105107058248892,0.0542406624184553,-0.0509365269522988,0.225169053229133,0.650573232984,0.0943937939223582,-0.255493554718972
"MCCABE_HOXC6_TARGETS_DN",-0.247291857356545,-0.92659189203503,-1.24285484718579,-0.0939959917559872,-0.219293402520253,-0.156050695476836,-0.547739255882175,-0.349406618576324,-0.438027191716458,-0.365010390675147,-0.764244235464234,0.130629894967088,0.248792357750179,0.374377688981456,-0.184605158753437,0.355702013644184
"MCCABE_HOXC6_TARGETS_UP",-1.00641624469074,-1.23295829260756,-1.286680289772,-0.65256347780247,-0.826435436288915,-0.653621864626639,-0.998243689046793,-0.749333836836538,-0.697338317095887,-0.693044613222156,-0.789072098649457,-0.154444938306623,-0.390410612520003,-0.13155403965833,-0.160610929099623,0.558239456034904
"MCCLUNG_COCAINE_REWARD_5D",-0.0164410101873012,-0.499533379699613,-0.700985096106397,-0.111085714985373,-0.429696524632605,-0.457476599995646,-0.500762960642541,-0.145331059051966,-0.299562135994121,-0.511261088666066,-0.494750339087623,-0.0723497550890917,-0.332368705897465,-0.253130598842686,-0.0589051666117664,0.2277227828868
"MCCLUNG_CREB1_TARGETS_UP",-0.178034803979319,-0.506985121507459,-0.717275923533355,-0.232961323084346,-0.461218624789988,-0.506407414651942,-0.523629000179204,-0.227344252621577,-0.351019411596975,-0.488252687310136,-0.446651499983783,-0.0198866859906355,-0.332877820520316,-0.372767525341443,-0.0601344111985007,0.271844325160565
"MCCLUNG_DELTA_FOSB_TARGETS_2WK",0.0542255915069241,-0.586774226708454,-0.834666204941742,-0.319423387083016,-0.520169785973216,-0.795267801525301,-0.567824178951335,-0.199222269966485,-0.349149657061978,-0.606495110928815,-0.518509413569378,-0.0588765433843852,-0.462290832055936,-0.476093985267555,0.114937487934246,0.252810615680445
"MCCLUNG_DELTA_FOSB_TARGETS_8WK",0.0547412210127298,-0.591827744631189,-0.804286790176397,-0.148765786023064,-0.429589907697579,-0.535120664446901,-0.523063763844225,-0.138333705157545,-0.331618056774539,-0.525916590726291,-0.500901388808582,-0.0146841390200914,-0.584744652330717,-0.503809887462169,-0.189584275104161,0.255271500783966
"MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN",-0.481408882582196,-0.925892543334067,-1.36242035457569,-0.578940991327153,-0.400813441569106,-0.439309967453178,-0.833436057380898,-0.389819194944765,-0.571519914457426,-0.187629627564924,-0.35933389377258,0.251727008552818,0.360456121466698,0.399859044470392,1.26513256883888,0.0842621018274383
"MCLACHLAN_DENTAL_CARIES_DN",-0.372897513647821,-0.784827480449811,-1.07334756678961,-0.117016613783234,-0.267685830105213,-0.274044303831625,-0.519839945135373,-0.331355264092366,-0.388377601031579,-0.405938748651967,-0.697264140393031,-0.0642221392632241,-0.33480680648079,-0.273045747882695,-0.167984257588966,0.352050402679779
"MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN",-0.330555865762276,-0.67055979609414,-0.880715369816801,-0.132821081861325,-0.18839756060774,-0.0337564245413864,-0.463868902867871,-0.247420083981715,-0.344350655110871,-0.193400944873336,-0.429504682873176,0.0702269072712127,0.258352347869423,0.34546412773677,0.0201974837382854,0.205110491680681
"MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT",-0.613059582728146,-0.752690229073163,-0.807330460058605,0.33667614500298,0.199173685253724,0.917101038456727,-0.167748734271672,-0.261165971162357,-0.285589522125671,-0.0658939976737338,-0.58597208103063,0.0403078056596007,0.7693583036757,0.864493215002661,-0.338548963590728,0.302398420081475
"MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD",-0.501841663022295,-0.593772698949182,-0.61654551528738,0.446404329290546,0.28224651488313,0.975932909337279,-0.0507141004866285,-0.155286022184891,-0.173187673140611,0.0318509943042184,-0.496442700171518,-0.00282240478608831,0.523821553408453,0.683553356847752,-0.408434413022722,0.282974444911575
"MEISSNER_BRAIN_HCP_WITH_H3K4ME2",0.274557650576855,-0.658960153640207,-1.04304420442223,-0.299546954676624,-0.605709796342279,-1.01283481129955,-0.695604719325825,-0.119414521988535,-0.365399921869511,-0.685179455751484,-0.624705440493014,-0.135840047902559,-0.66488031283954,-0.713740111684629,-0.288326505469444,0.344300189760784
"MEISSNER_NPC_HCP_WITH_H3K27ME3",-0.408539464989524,-0.800642548563225,-1.05319765542621,-0.597049076613398,-0.695764974135309,-0.883917034839566,-0.823231778610343,-0.405377044367715,-0.559478097190835,-0.742149892154348,-0.525863185206344,0.0901694352832618,0.251193623098929,0.105903885317846,0.192329197090054,0.292204915241489
"MEISSNER_NPC_HCP_WITH_H3K4ME2",-0.114124275958034,-0.505465088230496,-0.718555066960123,-0.0251669661868479,-0.155821952767819,-0.0516516993967326,-0.326201494874794,-0.105816209804738,-0.218692275228817,-0.222309515361695,-0.381627735706261,0.0686032914865193,-0.142688566469681,-0.0780253368514745,0.00205256015172095,0.165156445854215
"MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3",-0.012160395566966,-0.805191873919528,-1.12969445414311,-0.283398755310367,-0.546604547227413,-0.825637419186641,-0.689669756585842,-0.223491452287026,-0.399156269949945,-0.684179023371276,-0.677529522986419,-0.00733033279637629,-0.413383607111645,-0.324053855802998,-0.0418029853850364,0.308646780487405
"MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",-0.210823888446745,-0.764122054875317,-1.05482483672894,-0.254182786621221,-0.446743548111722,-0.568694393364188,-0.619960073911851,-0.2580278774762,-0.41488958417102,-0.544128256163235,-0.605759772539937,-0.0210680969493935,-0.288027500812448,-0.214318317922041,-0.0165529626998406,0.289346699212644
"MIKI_COEXPRESSED_WITH_CYP19A1",-0.488581693423672,-0.789945319894743,-1.01369321948061,-0.679495781201809,-0.709779903883053,-0.604911859455732,-0.894591661911935,-0.544517259910779,-0.625688252170908,-0.557060279548173,-0.439514728837206,0.165468351143907,0.183404175115829,0.177981654753667,-0.0154961716395672,0.380525460177508
"MIKKELSEN_DEDIFFERENTIATED_STATE_UP",-0.506298427826096,-0.954095075906833,-1.02829195972279,-0.684160629208049,-0.645362225576214,-0.828352572333457,-0.752323866090942,-0.537211165947361,-0.545597393183438,-0.529238876958627,-0.434138659041674,-0.081269431536505,-0.23885966112827,-0.271894737953188,0.035945279631818,0.359538068135866
"MIKKELSEN_ES_HCP_WITH_H3K27ME3",0.0301622227803482,-0.925431306180202,-1.20179169051121,-0.0158428808944424,-0.305054813207345,-0.237787539870866,-0.536031869370314,-0.270809009699756,-0.391716180866017,-0.563844784028726,-0.898844496727457,-0.156091421994285,-0.376098084644283,-0.30408659874562,-0.299054273056338,0.381882668834601
"MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED",-0.423009764367473,-0.859381164912236,-1.08569818823995,-0.322809930179732,-0.529978620339332,-0.532628438083945,-0.631983461355707,-0.462927338285689,-0.487670307723472,-0.635158481883322,-0.802431419053297,-0.0560869801645931,-0.895673298347214,-0.760935379254963,-0.347155843086512,0.522180193029524
"MIKKELSEN_ES_ICP_WITH_H3K27ME3",0.020870252893908,-0.608201533526222,-0.750972503173278,-0.154746626344828,-0.450888737120766,-0.555902724029861,-0.42135639361922,-0.126128136361406,-0.236712109355023,-0.404558823672451,-0.471612459466184,0.0417523915306228,-0.163142966844542,-0.0712728979444766,-0.26783829960208,0.269060328438306
"MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3",-0.877942350182042,-1.22396151549336,-1.62555173363843,-0.825375156748349,-1.12478212936139,-1.47437177274535,-1.31548215198905,-0.592993992412566,-0.838500101400158,-1.20433657019626,-1.00751102870847,-0.158138962186761,-1.75160942523148,-1.20787529975379,0.343550898970213,0.273493905506321
"MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED",-0.227375436509566,-0.710614042093779,-0.880365881242754,-0.151722223653932,-0.194550757196402,-0.190408441753965,-0.437829563705614,-0.214699513661564,-0.265334787282724,-0.113573789553316,-0.397003578408281,0.140132239010459,-0.219340779507931,-0.136108084509829,-0.321173577626726,0.282700374717402
"MIKKELSEN_IPS_ICP_WITH_H3K27ME3",-0.187479019006407,-0.993220699113567,-1.29146780739222,-0.561357274204138,-0.677034353558181,-0.786690001668648,-0.885352863731431,-0.506674084115658,-0.575490539079963,-0.691504593711441,-0.746097291849086,0.000984762969807207,-0.278650592812962,-0.199457789375157,-0.00157835705165121,0.430845016214741
"MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3",-0.00405908084141959,-1.43772586628345,-1.94825384509204,-0.289813619557177,-0.799961791928669,-0.916183044790604,-1.17754000717488,-0.426636348257644,-0.547769691786924,-0.953281257610478,-1.30014616556756,-0.187319864340004,-2.20995599767993,-2.19591039882781,-0.267309298094721,0.678276559407297
"MIKKELSEN_IPS_WITH_HCP_H3K27ME3",0.222561842741476,-0.721708302118272,-1.04140402298947,-0.198463625461494,-0.588578540527959,-0.794703563699998,-0.642804300031551,-0.215861038923433,-0.350851036290415,-0.745014492226086,-0.74583261386724,-0.0665233760977824,-0.696221645636855,-0.640000629532502,-0.211136960380654,0.352912082693364
"MIKKELSEN_MCV6_HCP_WITH_H3K27ME3",-0.00274269734958921,-0.756395941502344,-1.07851084650021,-0.228058848198772,-0.498020815358562,-0.751261438014779,-0.632833221404612,-0.176962854102924,-0.345232350176729,-0.658219927666191,-0.664726483375665,-0.0301736669526917,-0.489530631260791,-0.401423395874106,-0.115809006677744,0.292818712676019
"MIKKELSEN_MCV6_ICP_WITH_H3K27ME3",-0.399575430581217,-0.539729271285574,-0.637767967395201,-0.176554140235021,-0.315999592140889,-0.14802474486486,-0.388461968096204,-0.268053133228789,-0.291679424950808,-0.316972383983669,-0.401362399050437,0.0119850397340548,-0.501644412199601,-0.333301731785913,-0.181572669748828,0.280444001279146
"MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3",-0.0942869108266815,-0.967907895311478,-1.17986274729853,-0.41614853104574,-0.543854065470678,-0.761239170773047,-0.720956768999888,-0.410922102415542,-0.473197858485545,-0.559221797710103,-0.72076476961608,0.0318925497406113,0.145646418577238,0.259059413785617,-0.117146094610861,0.393569089128556
"MIKKELSEN_MEF_HCP_WITH_H3K27ME3",-0.0451831832032372,-0.831838822497793,-1.17454792152989,-0.447884650975271,-0.745686703199109,-1.12378051739253,-0.8158668690134,-0.27820898120776,-0.463378267166746,-0.885471662218599,-0.720437666767265,-0.0638715689414573,-0.622479148306832,-0.554078431310439,-0.081835659100812,0.3615334660829
"MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",-0.378083669308867,-0.815059508585072,-1.07989032967442,-0.484728869977488,-0.692051250004881,-0.851981358146575,-0.796947501530535,-0.440911710179464,-0.537778831989097,-0.799344381196054,-0.693738916385148,-0.0749806747247881,-0.615925977868931,-0.54749465234387,0.0150320569099094,0.414970699656135
"MIKKELSEN_MEF_ICP_WITH_H3K27ME3",-0.410234020676147,-0.758878868834938,-0.955849077447426,-0.395469294580661,-0.509307530107432,-0.553550026055907,-0.607935600720639,-0.383762441544645,-0.451629159608845,-0.590241580880261,-0.574072944050774,-0.0393219245445295,-0.10419703438569,-0.074118013426252,-0.123503333096591,0.333143753661353
"MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3",-0.17230530776651,-0.807377179833177,-1.06334329472552,-0.255062992224647,-0.434636682483605,-0.576392292171304,-0.704665998080003,-0.332270911680019,-0.446378409972982,-0.612767213298257,-0.673734014179056,-0.074894635418163,-0.323764805429613,-0.304005621662326,-0.148220528596616,0.344965713359387
"MIKKELSEN_NPC_HCP_WITH_H3K27ME3",-0.0708790097899055,-0.807345724863495,-1.13634549354045,-0.378736869703085,-0.627176646034344,-0.913442904074955,-0.755198309464664,-0.264747571574937,-0.443467073714109,-0.772294088340144,-0.67361304469553,0.012025233660522,-0.171532399079799,-0.0977222816021648,0.0179218711449685,0.306700287671585
"MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",-0.271944404088553,-0.71022158184585,-0.968478933360322,-0.227487870660168,-0.402966235097322,-0.434102226346996,-0.553857930769938,-0.243910866325719,-0.382161538963972,-0.474771476539337,-0.571660686885407,-0.016023649297976,-0.375970561935905,-0.283991409940136,-0.0366985810165312,0.279144812773766
"MIKKELSEN_NPC_WITH_LCP_H3K27ME3",-1.67883207843296,-2.22931825128216,-2.4625526918771,-0.855668398532999,-1.04114828096382,0.123791416618166,-1.4104303658069,-1.53405137718419,-1.33137319756275,-0.920936500016794,-1.85044527109851,0.0477793430598155,-0.451331309753761,-0.151584427007973,-0.811429809183626,1.27370564024832
"MODY_HIPPOCAMPUS_POSTNATAL",0.0194673850135878,-0.464179872105643,-0.651562059475298,-0.0634631168494861,-0.341732813817628,-0.353933236905043,-0.452419239788086,-0.0822240915026393,-0.229613842702965,-0.397711331282454,-0.382042517419273,0.0288081195779615,-0.506523072577083,-0.40378589511833,-0.0545834981592757,0.206114477196242
"MOHANKUMAR_HOXA1_TARGETS_DN",-0.449178142573911,-0.697518776424829,-0.87239607891486,-0.320442790546947,-0.36982567244047,-0.350338911834316,-0.508648918540319,-0.337311284400019,-0.429440707735017,-0.309519981082081,-0.410771578124701,0.101023664285611,0.169299380332857,0.214131834585041,0.111754325611462,0.212542507733207
"MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN",-0.53418771930114,-0.724894094006943,-0.899425358992069,-0.35346281391424,-0.38059251171958,-0.309235607099366,-0.571164270442881,-0.37699929693207,-0.430056463906368,-0.31818026956014,-0.400558398166142,0.172760872309275,0.259160414346826,0.336615814820672,-0.0552797594664423,0.262899890790242
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12",-0.483694867090387,-0.868530230715646,-0.980984191430096,-0.276536983223621,-0.511308752719462,-0.12738873262641,-0.771094938515493,-0.418101070312399,-0.550486210358434,-0.346322595737815,-0.502127549538093,0.273075125366134,0.400859181733037,0.478167902415012,0.226876872086836,0.277208722599085
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5",-0.279422063816259,-0.558212614746905,-0.551119429120432,-0.128745406681977,-0.443839162058811,-0.311308645015118,-0.447990983535802,-0.247365506897876,-0.354134632169179,-0.348427060171643,-0.357994721139895,0.07169225449866,-0.0119999601674463,-0.0808437999097222,-0.224437309415448,0.219248133795534
"NADELLA_PRKAR1A_TARGETS_UP",-0.42377175683851,-1.04406543768198,-1.59646779338769,-0.770270296596084,-0.757247675413029,-0.998445632059719,-1.08763838147696,-0.47764633170665,-0.717361222036787,-0.722182724214444,-0.657645168783398,0.197367288071606,0.79628726785494,0.974695504063411,0.66649354360239,0.221955787841243
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN",-0.234182881675674,-0.671319066988288,-1.0424655369975,0.188526378008597,0.0858031173629246,0.137426094270832,-0.297152599076278,-0.0691842518822794,-0.213952635284859,-0.196921874507624,-0.631016936107852,0.0106220843046079,-0.640456913449071,-0.572246156782211,0.0504462688158829,0.23593990671065
"NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON",-0.332697678567913,-0.744959400131589,-0.83251401023558,0.0229975089755712,-0.104096526698514,0.263814601597518,-0.443359823715318,-0.272388811260501,-0.438457083042204,0.0122164472619195,-0.37715646831469,0.112336704435219,0.18135706169178,0.159841596101082,0.0853943744493462,0.163637404742307
"NIKOLSKY_BREAST_CANCER_17P11_AMPLICON",-0.00165009401207206,-0.672850948736664,-0.97562916065447,0.0473293857512886,-0.0843795058782222,0.258129167389943,-0.525775944873183,-0.21835757591999,-0.392546852688824,0.0285623165654019,-0.393846559448298,0.239431188739868,0.755074144219307,0.805747562690495,0.353308387150615,0.152855815654866
"NOUSHMEHR_GBM_GERMLINE_MUTATED",-0.158453251685375,-0.547547224591226,-0.634472421721222,-0.146062422767534,-0.0676869084696152,-0.179807095694934,-0.312110624286885,-0.11981594899181,-0.217883454682792,0.00146077118671384,-0.198558293778619,0.0277588548510921,-0.566625610015763,-0.161360395871566,-0.14250054353207,0.17701810388729
"NOUZOVA_METHYLATED_IN_APL",-0.328224852299543,-0.623275298046084,-0.719344456381532,-0.141369478794013,-0.295367519520632,-0.230512656732976,-0.463350920227281,-0.2570388994031,-0.348856582479482,-0.274243168805671,-0.387558047967302,0.0351109266540792,0.0975078800772371,0.0754188443953767,-0.0818339553654512,0.232036962467621
"ODONNELL_METASTASIS_UP",-0.229307874849487,-0.679306541038498,-0.867060775918823,-0.00152617193421989,-0.161687524351569,0.0627693825468301,-0.397623075913656,-0.187520324440453,-0.318784182697555,-0.25370560639192,-0.526606784757909,0.0514705471217392,-0.298328973446039,-0.0918221042769156,-0.100992832643802,0.249397528453153
"PALOMERO_GSI_SENSITIVITY_UP",-0.50201731403894,-0.585210879467077,-0.659115329838306,-0.361227628626403,-0.525708962099285,-0.719953427101648,-0.529926215978089,-0.394743184411425,-0.333742182969293,-0.393041444582529,-0.326530682105642,0.0494602496314585,0.162840104163358,0.0390745623549567,-0.39491583528863,0.26375657281304
"PASTURAL_RIZ1_TARGETS_DN",-0.505086436568611,-0.531383306827375,-0.612865801241573,0.20172869809525,0.194554401881996,0.763410136084286,-0.0928351330543888,-0.14645643044186,-0.21300900284437,0.0424023244651939,-0.422097093566296,0.0413173882686926,-0.661494463777091,-0.361558988360668,-0.433477013756765,0.224240233678504
